track_id,rel_path,label
3983,83/3983.npy,pop
3984,84/3984.npy,pop
3985,85/3985.npy,pop
3986,86/3986.npy,pop
3987,87/3987.npy,pop
4028,28/4028.npy,jazz
4241,41/4241.npy,pop
4242,42/4242.npy,pop
4243,43/4243.npy,pop
4245,45/4245.npy,pop
4246,46/4246.npy,pop
4248,48/4248.npy,pop
4249,49/4249.npy,pop
4251,51/4251.npy,pop
4392,92/4392.npy,rock
4393,93/4393.npy,rock
4394,94/4394.npy,rock
4395,95/4395.npy,rock
4396,96/4396.npy,rock
4397,97/4397.npy,rock
4398,98/4398.npy,rock
4399,99/4399.npy,rock
4400,00/4400.npy,rock
4401,01/4401.npy,rock
4402,02/4402.npy,rock
4558,58/4558.npy,pop
4563,63/4563.npy,blues
4630,30/4630.npy,pop
4640,40/4640.npy,pop
4882,82/4882.npy,jazz
4883,83/4883.npy,jazz
4884,84/4884.npy,jazz
4887,87/4887.npy,jazz
4889,89/4889.npy,jazz
4890,90/4890.npy,jazz
5083,83/5083.npy,jazz
5084,84/5084.npy,jazz
5085,85/5085.npy,jazz
5086,86/5086.npy,jazz
5087,87/5087.npy,jazz
5090,90/5090.npy,jazz
5482,82/5482.npy,rock
5484,84/5484.npy,pop
5695,95/5695.npy,pop
5696,96/5696.npy,pop
5697,97/5697.npy,pop
5699,99/5699.npy,pop
5700,00/5700.npy,pop
5701,01/5701.npy,pop
5806,06/5806.npy,pop
5807,07/5807.npy,pop
5809,09/5809.npy,pop
5810,10/5810.npy,pop
5811,11/5811.npy,pop
6008,08/6008.npy,reggae
6010,10/6010.npy,reggae
6011,11/6011.npy,classical
6012,12/6012.npy,reggae
6013,13/6013.npy,reggae
6014,14/6014.npy,reggae
6015,15/6015.npy,reggae
6016,16/6016.npy,reggae
6017,17/6017.npy,reggae
6248,48/6248.npy,classical
6568,68/6568.npy,pop
6569,69/6569.npy,pop
6575,75/6575.npy,pop
6576,76/6576.npy,pop
6577,77/6577.npy,pop
6578,78/6578.npy,pop
6579,79/6579.npy,pop
6580,80/6580.npy,pop
6582,82/6582.npy,pop
6606,06/6606.npy,pop
6607,07/6607.npy,pop
6608,08/6608.npy,pop
6609,09/6609.npy,pop
6610,10/6610.npy,pop
6611,11/6611.npy,pop
6720,20/6720.npy,pop
6721,21/6721.npy,pop
6722,22/6722.npy,pop
6723,23/6723.npy,pop
6724,24/6724.npy,pop
6725,25/6725.npy,pop
6728,28/6728.npy,pop
6730,30/6730.npy,pop
6731,31/6731.npy,pop
6732,32/6732.npy,pop
6733,33/6733.npy,pop
6824,24/6824.npy,rock
6826,26/6826.npy,rock
6827,27/6827.npy,rock
7092,92/7092.npy,pop
7095,95/7095.npy,pop
7096,96/7096.npy,pop
7097,97/7097.npy,pop
7098,98/7098.npy,pop
7099,99/7099.npy,pop
7258,58/7258.npy,classical
7358,58/7358.npy,pop
7359,59/7359.npy,pop
7360,60/7360.npy,pop
7361,61/7361.npy,pop
7362,62/7362.npy,pop
7363,63/7363.npy,pop
7364,64/7364.npy,pop
7391,91/7391.npy,pop
7392,92/7392.npy,pop
7393,93/7393.npy,pop
7394,94/7394.npy,pop
7397,97/7397.npy,pop
7398,98/7398.npy,pop
7399,99/7399.npy,pop
7400,00/7400.npy,pop
7401,01/7401.npy,pop
7759,59/7759.npy,reggae
7760,60/7760.npy,reggae
7761,61/7761.npy,reggae
7762,62/7762.npy,reggae
7763,63/7763.npy,reggae
7764,64/7764.npy,reggae
7788,88/7788.npy,rock
8453,53/8453.npy,rock
8454,54/8454.npy,pop
8455,55/8455.npy,rock
8457,57/8457.npy,rock
8458,58/8458.npy,rock
8459,59/8459.npy,rock
8460,60/8460.npy,rock
8559,59/8559.npy,jazz
8561,61/8561.npy,jazz
8564,64/8564.npy,jazz
8565,65/8565.npy,jazz
8682,82/8682.npy,rock
8687,87/8687.npy,pop
8688,88/8688.npy,pop
8689,89/8689.npy,pop
8690,90/8690.npy,pop
8691,91/8691.npy,pop
8692,92/8692.npy,pop
9592,92/9592.npy,pop
9600,00/9600.npy,classical
10369,69/10369.npy,reggae
10370,70/10370.npy,reggae
10371,71/10371.npy,reggae
10372,72/10372.npy,reggae
10373,73/10373.npy,reggae
10374,74/10374.npy,reggae
10375,75/10375.npy,reggae
10376,76/10376.npy,reggae
10558,58/10558.npy,metal
10559,59/10559.npy,metal
10560,60/10560.npy,metal
10562,62/10562.npy,metal
10563,63/10563.npy,metal
10564,64/10564.npy,metal
10565,65/10565.npy,metal
10566,66/10566.npy,metal
10567,67/10567.npy,metal
10568,68/10568.npy,metal
10569,69/10569.npy,metal
10570,70/10570.npy,metal
10571,71/10571.npy,metal
10572,72/10572.npy,metal
10573,73/10573.npy,metal
10574,74/10574.npy,metal
10575,75/10575.npy,metal
10576,76/10576.npy,metal
10577,77/10577.npy,metal
10578,78/10578.npy,metal
10643,43/10643.npy,rock
10644,44/10644.npy,rock
10646,46/10646.npy,rock
10647,47/10647.npy,rock
10672,72/10672.npy,reggae
10673,73/10673.npy,reggae
10674,74/10674.npy,reggae
11100,00/11100.npy,reggae
11101,01/11101.npy,reggae
11535,35/11535.npy,rock
11536,36/11536.npy,rock
11537,37/11537.npy,rock
11538,38/11538.npy,rock
11539,39/11539.npy,rock
11541,41/11541.npy,rock
11542,42/11542.npy,rock
11543,43/11543.npy,rock
11544,44/11544.npy,rock
11545,45/11545.npy,rock
11546,46/11546.npy,rock
11547,47/11547.npy,rock
11548,48/11548.npy,rock
11549,49/11549.npy,rock
11550,50/11550.npy,rock
11551,51/11551.npy,rock
11552,52/11552.npy,rock
11553,53/11553.npy,rock
11554,54/11554.npy,rock
11689,89/11689.npy,pop
11692,92/11692.npy,pop
11698,98/11698.npy,pop
11708,08/11708.npy,pop
11839,39/11839.npy,classical
11840,40/11840.npy,classical
11841,41/11841.npy,classical
11842,42/11842.npy,classical
11843,43/11843.npy,classical
11844,44/11844.npy,classical
11845,45/11845.npy,classical
12099,99/12099.npy,metal
12100,00/12100.npy,metal
12101,01/12101.npy,metal
12102,02/12102.npy,metal
12301,01/12301.npy,blues
12302,02/12302.npy,blues
12303,03/12303.npy,blues
12304,04/12304.npy,blues
12305,05/12305.npy,blues
13015,15/13015.npy,pop
13016,16/13016.npy,pop
13192,92/13192.npy,metal
13193,93/13193.npy,metal
13194,94/13194.npy,metal
13195,95/13195.npy,metal
13196,96/13196.npy,metal
13197,97/13197.npy,metal
13282,82/13282.npy,rock
13283,83/13283.npy,rock
13284,84/13284.npy,rock
13285,85/13285.npy,rock
13286,86/13286.npy,rock
13287,87/13287.npy,rock
13288,88/13288.npy,rock
13289,89/13289.npy,rock
13290,90/13290.npy,rock
13291,91/13291.npy,rock
13292,92/13292.npy,rock
13293,93/13293.npy,rock
13294,94/13294.npy,rock
13823,23/13823.npy,metal
13824,24/13824.npy,metal
13825,25/13825.npy,metal
13826,26/13826.npy,metal
13827,27/13827.npy,metal
14013,13/14013.npy,classical
14014,14/14014.npy,classical
14015,15/14015.npy,classical
14016,16/14016.npy,classical
14017,17/14017.npy,classical
14018,18/14018.npy,classical
14019,19/14019.npy,classical
14020,20/14020.npy,classical
14021,21/14021.npy,classical
14022,22/14022.npy,classical
14023,23/14023.npy,classical
14024,24/14024.npy,classical
14025,25/14025.npy,classical
14026,26/14026.npy,classical
14027,27/14027.npy,classical
14028,28/14028.npy,classical
14085,85/14085.npy,rock
14086,86/14086.npy,rock
14087,87/14087.npy,rock
14088,88/14088.npy,rock
14343,43/14343.npy,rock
14344,44/14344.npy,rock
14345,45/14345.npy,rock
14346,46/14346.npy,rock
14347,47/14347.npy,rock
14348,48/14348.npy,rock
14379,79/14379.npy,blues
14380,80/14380.npy,blues
14385,85/14385.npy,blues
14386,86/14386.npy,blues
14387,87/14387.npy,blues
14388,88/14388.npy,blues
14389,89/14389.npy,blues
14391,91/14391.npy,blues
14393,93/14393.npy,blues
14454,54/14454.npy,pop
14456,56/14456.npy,pop
14458,58/14458.npy,pop
14461,61/14461.npy,pop
14464,64/14464.npy,pop
14508,08/14508.npy,pop
15163,63/15163.npy,pop
15165,65/15165.npy,pop
15166,66/15166.npy,pop
15167,67/15167.npy,pop
15168,68/15168.npy,pop
15169,69/15169.npy,pop
15171,71/15171.npy,pop
15478,78/15478.npy,reggae
15655,55/15655.npy,jazz
15656,56/15656.npy,jazz
15658,58/15658.npy,jazz
15660,60/15660.npy,jazz
15662,62/15662.npy,hiphop
15998,98/15998.npy,rock
16000,00/16000.npy,rock
16038,38/16038.npy,hiphop
16039,39/16039.npy,hiphop
16041,41/16041.npy,hiphop
16092,92/16092.npy,metal
16096,96/16096.npy,metal
16101,01/16101.npy,metal
16140,40/16140.npy,reggae
16143,43/16143.npy,reggae
16145,45/16145.npy,reggae
16148,48/16148.npy,reggae
16151,51/16151.npy,reggae
16407,07/16407.npy,jazz
16408,08/16408.npy,jazz
16409,09/16409.npy,jazz
16410,10/16410.npy,jazz
16411,11/16411.npy,jazz
16553,53/16553.npy,pop
16554,54/16554.npy,pop
16556,56/16556.npy,pop
16557,57/16557.npy,pop
16558,58/16558.npy,pop
16658,58/16658.npy,metal
16659,59/16659.npy,metal
16660,60/16660.npy,metal
16662,62/16662.npy,metal
16663,63/16663.npy,metal
16664,64/16664.npy,metal
16665,65/16665.npy,metal
16861,61/16861.npy,rock
16862,62/16862.npy,rock
16863,63/16863.npy,rock
16864,64/16864.npy,rock
16865,65/16865.npy,rock
16868,68/16868.npy,rock
16869,69/16869.npy,rock
16870,70/16870.npy,rock
16871,71/16871.npy,rock
17148,48/17148.npy,classical
17150,50/17150.npy,classical
17155,55/17155.npy,classical
17157,57/17157.npy,classical
17170,70/17170.npy,classical
17171,71/17171.npy,classical
17172,72/17172.npy,classical
17174,74/17174.npy,classical
17175,75/17175.npy,classical
17176,76/17176.npy,classical
17177,77/17177.npy,classical
17178,78/17178.npy,classical
17490,90/17490.npy,jazz
17491,91/17491.npy,jazz
17492,92/17492.npy,jazz
17493,93/17493.npy,jazz
17494,94/17494.npy,jazz
17621,21/17621.npy,classical
17623,23/17623.npy,classical
17954,54/17954.npy,jazz
17958,58/17958.npy,hiphop
17963,63/17963.npy,jazz
18865,65/18865.npy,classical
19115,15/19115.npy,jazz
19116,16/19116.npy,jazz
19120,20/19120.npy,jazz
19191,91/19191.npy,classical
19197,97/19197.npy,classical
19234,34/19234.npy,rock
19235,35/19235.npy,rock
19236,36/19236.npy,rock
19237,37/19237.npy,rock
19238,38/19238.npy,rock
19239,39/19239.npy,rock
19240,40/19240.npy,rock
19252,52/19252.npy,jazz
19255,55/19255.npy,jazz
19257,57/19257.npy,jazz
19260,60/19260.npy,jazz
19848,48/19848.npy,rock
19851,51/19851.npy,jazz
19852,52/19852.npy,rock
19854,54/19854.npy,jazz
19855,55/19855.npy,rock
19860,60/19860.npy,pop
20486,86/20486.npy,rock
20487,87/20487.npy,jazz
20492,92/20492.npy,jazz
20530,30/20530.npy,pop
20531,31/20531.npy,pop
20532,32/20532.npy,pop
20533,33/20533.npy,pop
20534,34/20534.npy,pop
20535,35/20535.npy,pop
20536,36/20536.npy,pop
20537,37/20537.npy,pop
20538,38/20538.npy,pop
20568,68/20568.npy,pop
20571,71/20571.npy,pop
20572,72/20572.npy,pop
20578,78/20578.npy,pop
20587,87/20587.npy,rock
20590,90/20590.npy,pop
20740,40/20740.npy,jazz
20742,42/20742.npy,pop
20743,43/20743.npy,jazz
20744,44/20744.npy,rock
20763,63/20763.npy,jazz
20764,64/20764.npy,jazz
20765,65/20765.npy,jazz
20766,66/20766.npy,jazz
20767,67/20767.npy,jazz
20768,68/20768.npy,jazz
20769,69/20769.npy,jazz
20770,70/20770.npy,jazz
20771,71/20771.npy,jazz
20772,72/20772.npy,jazz
20773,73/20773.npy,jazz
20799,99/20799.npy,pop
20941,41/20941.npy,reggae
20942,42/20942.npy,reggae
20943,43/20943.npy,reggae
20944,44/20944.npy,reggae
20945,45/20945.npy,reggae
21627,27/21627.npy,pop
21642,42/21642.npy,pop
21867,67/21867.npy,pop
21868,68/21868.npy,pop
21869,69/21869.npy,pop
21983,83/21983.npy,pop
22063,63/22063.npy,rock
22174,74/22174.npy,rock
22175,75/22175.npy,rock
22176,76/22176.npy,rock
22177,77/22177.npy,rock
22178,78/22178.npy,rock
22179,79/22179.npy,rock
22180,80/22180.npy,rock
22181,81/22181.npy,rock
22182,82/22182.npy,rock
22183,83/22183.npy,rock
22339,39/22339.npy,pop
22549,49/22549.npy,jazz
22550,50/22550.npy,jazz
22772,72/22772.npy,pop
22803,03/22803.npy,pop
22804,04/22804.npy,pop
22807,07/22807.npy,pop
22886,86/22886.npy,classical
22896,96/22896.npy,classical
23101,01/23101.npy,reggae
23102,02/23102.npy,reggae
23103,03/23103.npy,reggae
23104,04/23104.npy,reggae
23105,05/23105.npy,reggae
23106,06/23106.npy,reggae
23107,07/23107.npy,reggae
23108,08/23108.npy,reggae
23109,09/23109.npy,reggae
23110,10/23110.npy,reggae
23172,72/23172.npy,blues
23193,93/23193.npy,pop
23194,94/23194.npy,pop
23196,96/23196.npy,pop
23197,97/23197.npy,pop
23198,98/23198.npy,pop
23372,72/23372.npy,pop
23373,73/23373.npy,pop
23374,74/23374.npy,pop
23375,75/23375.npy,pop
23376,76/23376.npy,pop
23377,77/23377.npy,pop
23378,78/23378.npy,pop
23379,79/23379.npy,pop
23380,80/23380.npy,pop
23820,20/23820.npy,pop
23821,21/23821.npy,pop
23822,22/23822.npy,pop
23823,23/23823.npy,jazz
23824,24/23824.npy,pop
23826,26/23826.npy,pop
24112,12/24112.npy,pop
24113,13/24113.npy,pop
24114,14/24114.npy,pop
24116,16/24116.npy,pop
24117,17/24117.npy,pop
24118,18/24118.npy,pop
24119,19/24119.npy,pop
24234,34/24234.npy,rock
24235,35/24235.npy,rock
24236,36/24236.npy,rock
24238,38/24238.npy,pop
24242,42/24242.npy,pop
24320,20/24320.npy,classical
24835,35/24835.npy,classical
24836,36/24836.npy,classical
24837,37/24837.npy,classical
24839,39/24839.npy,country
24842,42/24842.npy,classical
24846,46/24846.npy,pop
24847,47/24847.npy,pop
24848,48/24848.npy,pop
24849,49/24849.npy,pop
24850,50/24850.npy,pop
24851,51/24851.npy,pop
24852,52/24852.npy,pop
24853,53/24853.npy,pop
24854,54/24854.npy,pop
24855,55/24855.npy,pop
24856,56/24856.npy,pop
24857,57/24857.npy,pop
25217,17/25217.npy,classical
25218,18/25218.npy,classical
25219,19/25219.npy,classical
25222,22/25222.npy,classical
25223,23/25223.npy,classical
25225,25/25225.npy,classical
25226,26/25226.npy,classical
25227,27/25227.npy,classical
25238,38/25238.npy,classical
25239,39/25239.npy,classical
25240,40/25240.npy,classical
25241,41/25241.npy,classical
25242,42/25242.npy,classical
25243,43/25243.npy,pop
25250,50/25250.npy,classical
25264,64/25264.npy,classical
25266,66/25266.npy,classical
25267,67/25267.npy,rock
25270,70/25270.npy,rock
25271,71/25271.npy,rock
25272,72/25272.npy,rock
25273,73/25273.npy,rock
25274,74/25274.npy,rock
25380,80/25380.npy,classical
25386,86/25386.npy,classical
25543,43/25543.npy,rock
25545,45/25545.npy,pop
25546,46/25546.npy,pop
25706,06/25706.npy,jazz
25708,08/25708.npy,jazz
25877,77/25877.npy,pop
25992,92/25992.npy,pop
26175,75/26175.npy,hiphop
26176,76/26176.npy,hiphop
26178,78/26178.npy,hiphop
26402,02/26402.npy,pop
26403,03/26403.npy,pop
26404,04/26404.npy,pop
26428,28/26428.npy,classical
26429,29/26429.npy,classical
26431,31/26431.npy,classical
26432,32/26432.npy,classical
26434,34/26434.npy,classical
26439,39/26439.npy,classical
26561,61/26561.npy,reggae
26562,62/26562.npy,reggae
26563,63/26563.npy,reggae
26564,64/26564.npy,reggae
26565,65/26565.npy,reggae
26566,66/26566.npy,reggae
26567,67/26567.npy,reggae
26648,48/26648.npy,classical
26736,36/26736.npy,pop
26737,37/26737.npy,pop
26738,38/26738.npy,pop
26739,39/26739.npy,pop
26740,40/26740.npy,pop
26741,41/26741.npy,pop
26742,42/26742.npy,pop
26743,43/26743.npy,pop
26744,44/26744.npy,pop
26745,45/26745.npy,pop
26746,46/26746.npy,pop
26747,47/26747.npy,pop
26748,48/26748.npy,pop
26825,25/26825.npy,pop
26826,26/26826.npy,pop
26827,27/26827.npy,pop
26828,28/26828.npy,pop
26831,31/26831.npy,pop
28102,02/28102.npy,reggae
28103,03/28103.npy,reggae
28104,04/28104.npy,reggae
28109,09/28109.npy,reggae
28110,10/28110.npy,reggae
28112,12/28112.npy,reggae
30221,21/30221.npy,rock
30222,22/30222.npy,rock
30226,26/30226.npy,rock
30227,27/30227.npy,reggae
30259,59/30259.npy,reggae
30260,60/30260.npy,pop
30261,61/30261.npy,pop
30262,62/30262.npy,jazz
30857,57/30857.npy,rock
30858,58/30858.npy,rock
30859,59/30859.npy,rock
30860,60/30860.npy,rock
30861,61/30861.npy,rock
30862,62/30862.npy,rock
30863,63/30863.npy,rock
30864,64/30864.npy,rock
30865,65/30865.npy,rock
30868,68/30868.npy,rock
31292,92/31292.npy,pop
31293,93/31293.npy,pop
31424,24/31424.npy,rock
31425,25/31425.npy,rock
31426,26/31426.npy,rock
31427,27/31427.npy,rock
31428,28/31428.npy,rock
31429,29/31429.npy,rock
31430,30/31430.npy,rock
31431,31/31431.npy,rock
31432,32/31432.npy,rock
31433,33/31433.npy,rock
31434,34/31434.npy,rock
31435,35/31435.npy,rock
31436,36/31436.npy,rock
31492,92/31492.npy,pop
31493,93/31493.npy,pop
31494,94/31494.npy,pop
31501,01/31501.npy,pop
31502,02/31502.npy,pop
31504,04/31504.npy,pop
31505,05/31505.npy,pop
31507,07/31507.npy,pop
31508,08/31508.npy,pop
31509,09/31509.npy,pop
31510,10/31510.npy,pop
31511,11/31511.npy,pop
31512,12/31512.npy,pop
31513,13/31513.npy,pop
31514,14/31514.npy,pop
31517,17/31517.npy,rock
31797,97/31797.npy,rock
31798,98/31798.npy,rock
31799,99/31799.npy,rock
31800,00/31800.npy,rock
31801,01/31801.npy,rock
31973,73/31973.npy,classical
31974,74/31974.npy,classical
31976,76/31976.npy,classical
31977,77/31977.npy,classical
31979,79/31979.npy,classical
31982,82/31982.npy,classical
31983,83/31983.npy,classical
32196,96/32196.npy,rock
32200,00/32200.npy,rock
32202,02/32202.npy,pop
32208,08/32208.npy,pop
32305,05/32305.npy,pop
32317,17/32317.npy,pop
32322,22/32322.npy,rock
32336,36/32336.npy,rock
32352,52/32352.npy,pop
32623,23/32623.npy,pop
32785,85/32785.npy,rock
32786,86/32786.npy,rock
33177,77/33177.npy,pop
33178,78/33178.npy,pop
33179,79/33179.npy,pop
33180,80/33180.npy,pop
33181,81/33181.npy,pop
33182,82/33182.npy,pop
33183,83/33183.npy,pop
33184,84/33184.npy,pop
33487,87/33487.npy,pop
33489,89/33489.npy,pop
33490,90/33490.npy,pop
33491,91/33491.npy,pop
33492,92/33492.npy,pop
33493,93/33493.npy,pop
33494,94/33494.npy,pop
33495,95/33495.npy,pop
33497,97/33497.npy,pop
33498,98/33498.npy,pop
33501,01/33501.npy,pop
33627,27/33627.npy,jazz
33628,28/33628.npy,jazz
33629,29/33629.npy,jazz
33630,30/33630.npy,jazz
33631,31/33631.npy,jazz
33632,32/33632.npy,jazz
33633,33/33633.npy,jazz
33765,65/33765.npy,jazz
33766,66/33766.npy,jazz
33767,67/33767.npy,jazz
33768,68/33768.npy,jazz
33820,20/33820.npy,pop
33821,21/33821.npy,pop
33822,22/33822.npy,pop
33823,23/33823.npy,pop
33824,24/33824.npy,pop
33825,25/33825.npy,pop
33826,26/33826.npy,pop
33827,27/33827.npy,pop
33828,28/33828.npy,pop
33829,29/33829.npy,pop
33830,30/33830.npy,pop
33831,31/33831.npy,pop
33832,32/33832.npy,pop
33833,33/33833.npy,pop
33834,34/33834.npy,pop
33835,35/33835.npy,pop
33836,36/33836.npy,pop
33837,37/33837.npy,pop
34402,02/34402.npy,classical
34403,03/34403.npy,classical
34404,04/34404.npy,classical
34405,05/34405.npy,classical
34407,07/34407.npy,classical
34408,08/34408.npy,classical
34409,09/34409.npy,classical
34410,10/34410.npy,classical
34411,11/34411.npy,classical
34412,12/34412.npy,classical
34413,13/34413.npy,classical
34517,17/34517.npy,jazz
34518,18/34518.npy,jazz
34519,19/34519.npy,jazz
34520,20/34520.npy,jazz
34558,58/34558.npy,jazz
34575,75/34575.npy,jazz
34576,76/34576.npy,jazz
34577,77/34577.npy,jazz
34578,78/34578.npy,jazz
34579,79/34579.npy,jazz
34581,81/34581.npy,jazz
34696,96/34696.npy,rock
34768,68/34768.npy,pop
34806,06/34806.npy,pop
34807,07/34807.npy,pop
34811,11/34811.npy,pop
34816,16/34816.npy,pop
34817,17/34817.npy,pop
34851,51/34851.npy,jazz
34852,52/34852.npy,jazz
34853,53/34853.npy,jazz
34854,54/34854.npy,jazz
34855,55/34855.npy,jazz
34856,56/34856.npy,jazz
34857,57/34857.npy,jazz
34858,58/34858.npy,jazz
34859,59/34859.npy,jazz
34860,60/34860.npy,jazz
34861,61/34861.npy,jazz
35107,07/35107.npy,country
35166,66/35166.npy,pop
35167,67/35167.npy,pop
35168,68/35168.npy,pop
35169,69/35169.npy,pop
35170,70/35170.npy,pop
35171,71/35171.npy,pop
35172,72/35172.npy,pop
35324,24/35324.npy,classical
35338,38/35338.npy,classical
35349,49/35349.npy,pop
35350,50/35350.npy,pop
35351,51/35351.npy,pop
35352,52/35352.npy,pop
35353,53/35353.npy,pop
35385,85/35385.npy,classical
35389,89/35389.npy,classical
35743,43/35743.npy,rock
35744,44/35744.npy,rock
35749,49/35749.npy,rock
36324,24/36324.npy,pop
36325,25/36325.npy,pop
36327,27/36327.npy,pop
36330,30/36330.npy,pop
36332,32/36332.npy,pop
36697,97/36697.npy,classical
36699,99/36699.npy,classical
36700,00/36700.npy,classical
36703,03/36703.npy,classical
37010,10/37010.npy,pop
37423,23/37423.npy,jazz
37425,25/37425.npy,jazz
37426,26/37426.npy,jazz
37689,89/37689.npy,classical
37690,90/37690.npy,pop
37692,92/37692.npy,rock
37693,93/37693.npy,pop
37694,94/37694.npy,pop
37695,95/37695.npy,pop
37696,96/37696.npy,pop
37697,97/37697.npy,pop
37698,98/37698.npy,pop
37699,99/37699.npy,pop
37700,00/37700.npy,pop
37701,01/37701.npy,pop
37702,02/37702.npy,pop
37703,03/37703.npy,pop
37704,04/37704.npy,pop
37705,05/37705.npy,pop
37706,06/37706.npy,pop
37718,18/37718.npy,rock
38122,22/38122.npy,pop
38404,04/38404.npy,rock
38419,19/38419.npy,pop
38568,68/38568.npy,rock
38756,56/38756.npy,hiphop
38758,58/38758.npy,hiphop
38760,60/38760.npy,hiphop
38767,67/38767.npy,classical
38768,68/38768.npy,classical
38769,69/38769.npy,classical
38770,70/38770.npy,classical
38771,71/38771.npy,classical
38772,72/38772.npy,classical
38773,73/38773.npy,classical
38774,74/38774.npy,classical
38775,75/38775.npy,classical
38776,76/38776.npy,classical
38846,46/38846.npy,pop
38849,49/38849.npy,pop
38851,51/38851.npy,pop
38852,52/38852.npy,pop
38854,54/38854.npy,pop
39025,25/39025.npy,rock
39028,28/39028.npy,rock
39036,36/39036.npy,rock
39052,52/39052.npy,rock
39100,00/39100.npy,metal
39101,01/39101.npy,metal
39102,02/39102.npy,metal
39103,03/39103.npy,metal
39104,04/39104.npy,metal
39105,05/39105.npy,metal
39106,06/39106.npy,metal
39107,07/39107.npy,metal
39108,08/39108.npy,metal
39109,09/39109.npy,metal
39110,10/39110.npy,metal
39111,11/39111.npy,metal
39112,12/39112.npy,metal
39954,54/39954.npy,jazz
40318,18/40318.npy,reggae
40320,20/40320.npy,reggae
40417,17/40417.npy,rock
40418,18/40418.npy,rock
40570,70/40570.npy,rock
40781,81/40781.npy,rock
40782,82/40782.npy,rock
40783,83/40783.npy,rock
40784,84/40784.npy,rock
40785,85/40785.npy,rock
41963,63/41963.npy,classical
41965,65/41965.npy,classical
41969,69/41969.npy,classical
41970,70/41970.npy,classical
41977,77/41977.npy,classical
42316,16/42316.npy,rock
42317,17/42317.npy,rock
42318,18/42318.npy,rock
42319,19/42319.npy,rock
